ActivitySiteID,ActivityDescription,BookingStartTime,MaxBookees,Number Booked,Price (INR),BookingEndDateTime,Month_Year
TSC,Swim Fit-20.15-21.15pm,20:15:00,18,8,1499,2018-05-31 00:00:00,2018-05
SBP,Swimfit  7am - 8am,7:30:00,29,22,1499,2018-04-07 00:00:00,2018-04
SBP,Swimfit  7am - 8am,7:30:00,29,22,1499,2018-04-14 00:00:00,2018-04
SBP,Swimfit  7am - 8am,7:30:00,29,20,1499,2018-04-21 00:00:00,2018-04
SBP,Swimfit  7am - 8am,7:30:00,29,29,1499,2018-04-28 00:00:00,2018-04
SBP,Swimfit  7am - 8am,7:30:00,29,24,1499,2018-05-05 00:00:00,2018-05
SBP,Swimfit  7am - 8am,7:30:00,29,20,1499,2018-05-12 00:00:00,2018-05
SBP,Swimfit  7am - 8am,7:30:00,29,18,1499,2018-05-19 00:00:00,2018-05
SBP,Swimfit  7am - 8am,7:30:00,29,18,1499,2018-05-26 00:00:00,2018-05
BRP,Swimfit  8pm - 9pm,20:00:00,10,8,1499,2018-04-04 00:00:00,2018-04
BRP,Swimfit  8pm - 9pm,20:00:00,10,8,1499,2018-04-11 00:00:00,2018-04
BRP,Swimfit  8pm - 9pm,20:00:00,10,10,1499,2018-04-18 00:00:00,2018-04
BRP,Swimfit  8pm - 9pm,20:00:00,10,9,1499,2018-04-25 00:00:00,2018-04
BRP,Swimfit  8pm - 9pm,20:00:00,10,10,1499,2018-05-02 00:00:00,2018-05
BRP,Swimfit  8pm - 9pm,20:00:00,10,10,1499,2018-05-09 00:00:00,2018-05
BRP,Swimfit  8pm - 9pm,20:00:00,10,10,1499,2018-05-16 00:00:00,2018-05
BRP,Swimfit  8pm - 9pm,20:00:00,10,8,1499,2018-05-23 00:00:00,2018-05
BRP,Swimfit  8pm - 9pm,20:00:00,10,10,1499,2018-05-30 00:00:00,2018-05
HXP,Swimfit 6.30 -7.30pm,18:30:00,15,9,1499,2018-04-09 00:00:00,2018-04
HXP,Swimfit 6.30 -7.30pm,18:30:00,15,11,1499,2018-04-16 00:00:00,2018-04
HXP,Swimfit 6.30 -7.30pm,18:30:00,15,15,1499,2018-04-23 00:00:00,2018-04
HXP,Swimfit 6.30 -7.30pm,18:30:00,15,11,1499,2018-04-30 00:00:00,2018-04
HXP,Swimfit 6.30 -7.30pm,18:30:00,15,7,1499,2018-05-14 00:00:00,2018-05
HXP,Swimfit 6.30 -7.30pm,18:30:00,15,15,1499,2018-05-21 00:00:00,2018-05
HXP,Swimfit 6.30-7.30am,6:30:00,15,11,1499,2018-04-09 00:00:00,2018-04
HXP,Swimfit 6.30-7.30am,6:30:00,15,15,1499,2018-04-16 00:00:00,2018-04
HXP,Swimfit 6.30-7.30am,6:30:00,15,15,1499,2018-04-23 00:00:00,2018-04
HXP,Swimfit 6.30-7.30am,6:30:00,15,11,1499,2018-04-30 00:00:00,2018-04
HXP,Swimfit 6.30-7.30am,6:30:00,15,13,1499,2018-05-14 00:00:00,2018-05
HXP,Swimfit 6.30-7.30am,6:30:00,15,13,1499,2018-05-21 00:00:00,2018-05
HXP,Swimfit 6.30am -7.30am,6:30:00,15,15,1499,2018-04-04 00:00:00,2018-04
HXP,Swimfit 6.30am -7.30am,6:30:00,15,14,1499,2018-04-11 00:00:00,2018-04
HXP,Swimfit 6.30am -7.30am,6:30:00,15,15,1499,2018-04-18 00:00:00,2018-04
HXP,Swimfit 6.30am -7.30am,6:30:00,15,15,1499,2018-04-25 00:00:00,2018-04
HXP,Swimfit 6.30am -7.30am,6:30:00,15,13,1499,2018-05-02 00:00:00,2018-05
HXP,Swimfit 6.30am -7.30am,6:30:00,15,14,1499,2018-05-09 00:00:00,2018-05
HXP,Swimfit 6.30am -7.30am,6:30:00,15,13,1499,2018-05-16 00:00:00,2018-05
HXP,Swimfit 6.30am -7.30am,6:30:00,15,11,1499,2018-05-23 00:00:00,2018-05
HXP,Swimfit 6.30am -7.30am,6:30:00,15,14,1499,2018-05-30 00:00:00,2018-05
BRP,Swimfit 7am-8am,7:00:00,15,9,1499,2018-04-03 00:00:00,2018-04
BRP,Swimfit 7am-8am,7:00:00,15,9,1499,2018-04-10 00:00:00,2018-04
BRP,Swimfit 7am-8am,7:00:00,15,7,1499,2018-04-17 00:00:00,2018-04
BRP,Swimfit 7am-8am,7:00:00,15,6,1499,2018-04-24 00:00:00,2018-04
BRP,Swimfit 7am-8am,7:00:00,15,7,1499,2018-05-01 00:00:00,2018-05
BRP,Swimfit 7am-8am,7:00:00,15,7,1499,2018-05-08 00:00:00,2018-05
BRP,Swimfit 7am-8am,7:00:00,15,8,1499,2018-05-15 00:00:00,2018-05
BRP,Swimfit 7am-8am,7:00:00,15,8,1499,2018-05-22 00:00:00,2018-05
BRP,Swimfit 7am-8am,7:00:00,15,7,1499,2018-05-29 00:00:00,2018-05
HXP,Swimfit 7pm - 8pm,19:00:00,15,11,1499,2018-04-04 00:00:00,2018-04
HXP,Swimfit 7pm - 8pm,19:00:00,15,9,1499,2018-04-06 00:00:00,2018-04
HXP,Swimfit 7pm - 8pm,19:00:00,15,10,1499,2018-04-11 00:00:00,2018-04
HXP,Swimfit 7pm - 8pm,19:00:00,15,12,1499,2018-04-13 00:00:00,2018-04
HXP,Swimfit 7pm - 8pm,19:00:00,15,9,1499,2018-04-18 00:00:00,2018-04
HXP,Swimfit 7pm - 8pm,19:00:00,15,10,1499,2018-04-20 00:00:00,2018-04
HXP,Swimfit 7pm - 8pm,19:00:00,15,10,1499,2018-04-25 00:00:00,2018-04
HXP,Swimfit 7pm - 8pm,19:00:00,15,14,1499,2018-04-27 00:00:00,2018-04
HXP,Swimfit 7pm - 8pm,19:00:00,15,12,1499,2018-05-02 00:00:00,2018-05
HXP,Swimfit 7pm - 8pm,19:00:00,15,15,1499,2018-05-04 00:00:00,2018-05
HXP,Swimfit 7pm - 8pm,19:00:00,15,11,1499,2018-05-09 00:00:00,2018-05
HXP,Swimfit 7pm - 8pm,19:00:00,15,14,1499,2018-05-11 00:00:00,2018-05
HXP,Swimfit 7pm - 8pm,19:00:00,15,10,1499,2018-05-16 00:00:00,2018-05
HXP,Swimfit 7pm - 8pm,19:00:00,15,15,1499,2018-05-18 00:00:00,2018-05
HXP,Swimfit 7pm - 8pm,19:00:00,15,10,1499,2018-05-23 00:00:00,2018-05
HXP,Swimfit 7pm - 8pm,19:00:00,15,14,1499,2018-05-25 00:00:00,2018-05
NBL,Tai Chi 2.00-3.00pm,14:00:00,60,10,3999,2018-04-09 00:00:00,2018-04
NBL,Tai Chi 2.00-3.00pm,14:00:00,60,19,3999,2018-04-16 00:00:00,2018-04
NBL,Tai Chi 2.00-3.00pm,14:00:00,60,18,3999,2018-04-23 00:00:00,2018-04
NBL,Tai Chi 2.00-3.00pm,14:00:00,60,19,3999,2018-04-30 00:00:00,2018-04
NBL,Tai Chi 2.00-3.00pm,14:00:00,60,21,3999,2018-05-14 00:00:00,2018-05
NBL,Tai Chi 2.00-3.00pm,14:00:00,60,19,3999,2018-05-21 00:00:00,2018-05
HXP,Tai-Chi  12 -1pm,12:00:00,25,9,3999,2018-04-05 00:00:00,2018-04
HXP,Tai-Chi  12 -1pm,12:00:00,25,10,3999,2018-04-12 00:00:00,2018-04
HXP,Tai-Chi  12 -1pm,12:00:00,25,6,3999,2018-04-19 00:00:00,2018-04
HXP,Tai-Chi  12 -1pm,12:00:00,25,7,3999,2018-04-26 00:00:00,2018-04
HXP,Tai-Chi  12 -1pm,12:00:00,25,10,3999,2018-05-03 00:00:00,2018-05
HXP,Tai-Chi  12 -1pm,12:00:00,25,9,3999,2018-05-10 00:00:00,2018-05
HXP,Tai-Chi  12 -1pm,12:00:00,25,11,3999,2018-05-17 00:00:00,2018-05
HXP,Tai-Chi  12 -1pm,12:00:00,25,12,3999,2018-05-24 00:00:00,2018-05
HXP,Tai-Chi  12 -1pm,12:00:00,25,13,3999,2018-05-31 00:00:00,2018-05
NBL,Tap Dancing 11.15-12.15pm,11:15:00,60,13,1999,2018-04-04 00:00:00,2018-04
NBL,Tap Dancing 11.15-12.15pm,11:15:00,60,14,1999,2018-04-11 00:00:00,2018-04
NBL,Tap Dancing 11.15-12.15pm,11:15:00,60,14,1999,2018-04-18 00:00:00,2018-04
NBL,Tap Dancing 11.15-12.15pm,11:15:00,60,9,1999,2018-04-25 00:00:00,2018-04
NBL,Tap Dancing 11.15-12.15pm,11:15:00,60,14,1999,2018-05-09 00:00:00,2018-05
NBL,Tap Dancing 11.15-12.15pm,11:15:00,60,13,1999,2018-05-16 00:00:00,2018-05
NBL,Tap Dancing 11.15-12.15pm,11:15:00,60,12,1999,2018-05-23 00:00:00,2018-05
NBL,Tap Dancing 12-1.30pm,12:00:00,60,11,1999,2018-05-21 00:00:00,2018-05
NBL,Tap Dancing 12.00-1.30pm,12:00:00,60,7,1999,2018-04-09 00:00:00,2018-04
NBL,Tap Dancing 12.00-1.30pm,12:00:00,60,15,1999,2018-04-16 00:00:00,2018-04
NBL,Tap Dancing 12.00-1.30pm,12:00:00,60,11,1999,2018-04-23 00:00:00,2018-04
NBL,Tap Dancing 12.00-1.30pm,12:00:00,60,14,1999,2018-05-14 00:00:00,2018-05
TSC,Yoga 1.45-2.45pm,13:45:00,24,4,1999,2018-04-02 00:00:00,2018-04
TSC,Yoga 1.45-2.45pm,13:45:00,24,4,1999,2018-04-09 00:00:00,2018-04
TSC,Yoga 1.45-2.45pm,13:45:00,24,8,1999,2018-04-16 00:00:00,2018-04
TSC,Yoga 1.45-2.45pm,13:45:00,24,8,1999,2018-04-23 00:00:00,2018-04
TSC,Yoga 1.45-2.45pm,13:45:00,24,13,1999,2018-04-30 00:00:00,2018-04
TSC,Yoga 1.45-2.45pm,13:45:00,24,4,1999,2018-05-07 00:00:00,2018-05
TSC,Yoga 1.45-2.45pm,13:45:00,24,2,1999,2018-05-14 00:00:00,2018-05
TSC,Yoga 1.45-2.45pm,13:45:00,24,9,1999,2018-05-21 00:00:00,2018-05
TSC,Yoga 1.45-2.45pm,13:45:00,24,4,1999,2018-05-28 00:00:00,2018-05
TSC,Yoga 10.30-11.30am,10:30:00,24,21,1999,2018-04-04 00:00:00,2018-04
TSC,Yoga 10.30-11.30am,10:30:00,24,22,1999,2018-04-06 00:00:00,2018-04
TSC,Yoga 10.30-11.30am,10:30:00,24,23,1999,2018-04-11 00:00:00,2018-04
TSC,Yoga 10.30-11.30am,10:30:00,24,23,1999,2018-04-13 00:00:00,2018-04
TSC,Yoga 10.30-11.30am,10:30:00,24,23,1999,2018-04-18 00:00:00,2018-04
TSC,Yoga 10.30-11.30am,10:30:00,24,21,1999,2018-04-20 00:00:00,2018-04
TSC,Yoga 10.30-11.30am,10:30:00,24,24,1999,2018-04-25 00:00:00,2018-04
TSC,Yoga 10.30-11.30am,10:30:00,24,24,1999,2018-04-27 00:00:00,2018-04
TSC,Yoga 10.30-11.30am,10:30:00,24,24,1999,2018-05-02 00:00:00,2018-05
TSC,Yoga 10.30-11.30am,10:30:00,24,24,1999,2018-05-04 00:00:00,2018-05
TSC,Yoga 10.30-11.30am,10:30:00,24,24,1999,2018-05-09 00:00:00,2018-05
TSC,Yoga 10.30-11.30am,10:30:00,24,23,1999,2018-05-11 00:00:00,2018-05
TSC,Yoga 10.30-11.30am,10:30:00,24,24,1999,2018-05-16 00:00:00,2018-05
TSC,Yoga 10.30-11.30am,10:30:00,24,24,1999,2018-05-18 00:00:00,2018-05
TSC,Yoga 10.30-11.30am,10:30:00,24,24,1999,2018-05-23 00:00:00,2018-05
TSC,Yoga 10.30-11.30am,10:30:00,24,24,1999,2018-05-25 00:00:00,2018-05
TSC,Yoga 10.30-11.30am,10:30:00,24,22,1999,2018-05-30 00:00:00,2018-05
TSC,Yoga 12.45-1.45pm,12:45:00,24,8,1999,2018-04-02 00:00:00,2018-04
TSC,Yoga 12.45-1.45pm,12:45:00,24,12,1999,2018-04-09 00:00:00,2018-04
TSC,Yoga 12.45-1.45pm,12:45:00,24,10,1999,2018-04-16 00:00:00,2018-04
TSC,Yoga 12.45-1.45pm,12:45:00,24,8,1999,2018-04-23 00:00:00,2018-04
TSC,Yoga 12.45-1.45pm,12:45:00,24,7,1999,2018-04-30 00:00:00,2018-04
TSC,Yoga 12.45-1.45pm,12:45:00,24,6,1999,2018-05-07 00:00:00,2018-05
TSC,Yoga 12.45-1.45pm,12:45:00,24,9,1999,2018-05-14 00:00:00,2018-05
TSC,Yoga 12.45-1.45pm,12:45:00,24,9,1999,2018-05-21 00:00:00,2018-05
TSC,Yoga 12.45-1.45pm,12:45:00,24,11,1999,2018-05-28 00:00:00,2018-05
BRP,Yogalates  6.30-7.30pm,18:30:00,35,29,2999,2018-04-04 00:00:00,2018-04
BRP,Yogalates  6.30-7.30pm,18:30:00,35,31,2999,2018-04-11 00:00:00,2018-04
BRP,Yogalates  6.30-7.30pm,18:30:00,35,30,2999,2018-04-18 00:00:00,2018-04
BRP,Yogalates  6.30-7.30pm,18:30:00,35,35,2999,2018-04-25 00:00:00,2018-04
BRP,Yogalates  6.30-7.30pm,18:30:00,35,31,2999,2018-05-02 00:00:00,2018-05
BRP,Yogalates  6.30-7.30pm,18:30:00,35,19,2999,2018-05-09 00:00:00,2018-05
BRP,Yogalates  6.30-7.30pm,18:30:00,35,20,2999,2018-05-16 00:00:00,2018-05
TSC,Yogalates 10.00-11.00am,10:00:00,24,9,2999,2018-04-05 00:00:00,2018-04
TSC,Yogalates 10.00-11.00am,10:00:00,24,13,2999,2018-04-12 00:00:00,2018-04
TSC,Yogalates 10.00-11.00am,10:00:00,24,11,2999,2018-04-19 00:00:00,2018-04
TSC,Yogalates 10.00-11.00am,10:00:00,24,8,2999,2018-04-26 00:00:00,2018-04
TSC,Yogalates 10.00-11.00am,10:00:00,24,11,2999,2018-05-03 00:00:00,2018-05
TSC,Yogalates 10.00-11.00am,10:00:00,24,12,2999,2018-05-10 00:00:00,2018-05
TSC,Yogalates 10.00-11.00am,10:00:00,24,11,2999,2018-05-17 00:00:00,2018-05
TSC,Yogalates 10.00-11.00am,10:00:00,24,13,2999,2018-05-24 00:00:00,2018-05
TSC,Yogalates 10.00-11.00am,10:00:00,24,17,2999,2018-05-31 00:00:00,2018-05
TSC,Yogalates 10.30-11.30am,10:30:00,24,10,2999,2018-04-02 00:00:00,2018-04
TSC,Yogalates 10.30-11.30am,10:30:00,24,13,2999,2018-04-09 00:00:00,2018-04
TSC,Yogalates 10.30-11.30am,10:30:00,24,13,2999,2018-04-16 00:00:00,2018-04
TSC,Yogalates 10.30-11.30am,10:30:00,24,10,2999,2018-04-23 00:00:00,2018-04
TSC,Yogalates 10.30-11.30am,10:30:00,24,11,2999,2018-04-30 00:00:00,2018-04
TSC,Yogalates 10.30-11.30am,10:30:00,24,9,2999,2018-05-07 00:00:00,2018-05
TSC,Yogalates 10.30-11.30am,10:30:00,24,11,2999,2018-05-14 00:00:00,2018-05
TSC,Yogalates 10.30-11.30am,10:30:00,24,14,2999,2018-05-21 00:00:00,2018-05
TSC,Yogalates 10.30-11.30am,10:30:00,24,8,2999,2018-05-28 00:00:00,2018-05
BRP,Yogalates 10.30am,10:30:00,35,32,2999,2018-04-06 00:00:00,2018-04
BRP,Yogalates 10.30am,10:30:00,35,31,2999,2018-04-13 00:00:00,2018-04
BRP,Yogalates 10.30am,10:30:00,35,29,2999,2018-04-20 00:00:00,2018-04
BRP,Yogalates 10.30am,10:30:00,35,25,2999,2018-04-27 00:00:00,2018-04
BRP,Yogalates 10.30am,10:30:00,35,25,2999,2018-05-04 00:00:00,2018-05
BRP,Yogalates 10.30am,10:30:00,35,23,2999,2018-05-11 00:00:00,2018-05
BRP,Yogalates 10.30am,10:30:00,35,20,2999,2018-05-18 00:00:00,2018-05
BRP,Yogalates 10.30am,10:30:00,35,24,2999,2018-05-25 00:00:00,2018-05
BRP,Yogalates 11.00-12.00,11:00:00,35,16,2999,2018-04-05 00:00:00,2018-04
BRP,Yogalates 11.00-12.00,11:00:00,35,9,2999,2018-04-12 00:00:00,2018-04
BRP,Yogalates 11.00-12.00,11:00:00,35,13,2999,2018-04-19 00:00:00,2018-04
BRP,Yogalates 11.00-12.00,11:00:00,35,16,2999,2018-04-26 00:00:00,2018-04
BRP,Yogalates 11.00-12.00,11:00:00,35,21,2999,2018-05-03 00:00:00,2018-05
BRP,Yogalates 11.00-12.00,11:00:00,35,14,2999,2018-05-10 00:00:00,2018-05
BRP,Yogalates 11.00-12.00,11:00:00,35,11,2999,2018-05-31 00:00:00,2018-05
BRP,Yogalates 7.00-8.00pm,19:00:00,35,33,2999,2018-04-05 00:00:00,2018-04
BRP,Yogalates 7.00-8.00pm,19:00:00,35,31,2999,2018-04-12 00:00:00,2018-04
BRP,Yogalates 7.00-8.00pm,19:00:00,35,29,2999,2018-04-19 00:00:00,2018-04
BRP,Yogalates 7.00-8.00pm,19:00:00,35,30,2999,2018-04-26 00:00:00,2018-04
BRP,Yogalates 7.00-8.00pm,19:00:00,35,31,2999,2018-05-03 00:00:00,2018-05
BRP,Yogalates 7.00-8.00pm,19:00:00,35,27,2999,2018-05-10 00:00:00,2018-05
BRP,Yogalates 7.00-8.00pm,19:00:00,35,28,2999,2018-05-17 00:00:00,2018-05
BRP,Yogalates 7.00-8.00pm,19:00:00,35,33,2999,2018-05-24 00:00:00,2018-05
BRP,Yogalates 7.00-8.00pm,19:00:00,35,33,2999,2018-05-31 00:00:00,2018-05
TSC,Yogalates 7.45-8.30pm,19:30:00,24,18,2999,2018-04-03 00:00:00,2018-04
TSC,Yogalates 7.45-8.30pm,19:30:00,24,17,2999,2018-04-10 00:00:00,2018-04
TSC,Yogalates 7.45-8.30pm,19:30:00,24,20,2999,2018-04-17 00:00:00,2018-04
TSC,Yogalates 7.45-8.30pm,19:30:00,24,17,2999,2018-04-24 00:00:00,2018-04
TSC,Yogalates 7.45-8.30pm,19:30:00,24,18,2999,2018-05-01 00:00:00,2018-05
TSC,Yogalates 7.45-8.30pm,19:30:00,24,15,2999,2018-05-08 00:00:00,2018-05
TSC,Yogalates 7.45-8.30pm,19:30:00,24,15,2999,2018-05-15 00:00:00,2018-05
TSC,Yogalates 7.45-8.30pm,19:30:00,24,14,2999,2018-05-22 00:00:00,2018-05
TSC,Yogalates 7.45-8.30pm,19:30:00,24,15,2999,2018-05-29 00:00:00,2018-05
BRP,Zumba,17:30:00,35,25,1299,2018-04-03 00:00:00,2018-04
BRP,Zumba,17:30:00,35,27,1299,2018-04-10 00:00:00,2018-04
BRP,Zumba,17:30:00,35,31,1299,2018-04-17 00:00:00,2018-04
BRP,Zumba,17:30:00,35,33,1299,2018-04-24 00:00:00,2018-04
BRP,Zumba,17:30:00,35,31,1299,2018-05-01 00:00:00,2018-05
BRP,Zumba,17:30:00,35,24,1299,2018-05-08 00:00:00,2018-05
BRP,Zumba,17:30:00,35,28,1299,2018-05-15 00:00:00,2018-05
BRP,Zumba,17:30:00,35,28,1299,2018-05-22 00:00:00,2018-05
BRP,Zumba,17:30:00,35,27,1299,2018-05-29 00:00:00,2018-05
TSC,Zumba  6.30-7.30pm,18:30:00,18,13,1299,2018-04-09 00:00:00,2018-04
TSC,Zumba  6.30-7.30pm,18:30:00,18,15,1299,2018-04-16 00:00:00,2018-04
TSC,Zumba  6.30-7.30pm,18:30:00,18,11,1299,2018-04-23 00:00:00,2018-04
TSC,Zumba  6.30-7.30pm,18:30:00,18,12,1299,2018-04-30 00:00:00,2018-04
TSC,Zumba  6.30-7.30pm,18:30:00,18,13,1299,2018-05-14 00:00:00,2018-05
TSC,Zumba  6.30-7.30pm,18:30:00,18,5,1299,2018-05-21 00:00:00,2018-05
TSC,Zumba - 6-7pm,18:00:00,50,17,1299,2018-04-26 00:00:00,2018-04
TSC,Zumba - 6-7pm,18:00:00,50,14,1299,2018-05-03 00:00:00,2018-05
TSC,Zumba - 6-7pm,18:00:00,50,15,1299,2018-05-10 00:00:00,2018-05
TSC,Zumba - 6-7pm,18:00:00,50,1,1299,2018-05-17 00:00:00,2018-05
TSC,Zumba - 6-7pm,18:00:00,50,13,1299,2018-05-31 00:00:00,2018-05
HXP,Zumba 10.00-10.50.Am,10:00:00,25,25,1299,2018-04-07 00:00:00,2018-04
HXP,Zumba 10.00-10.50.Am,10:00:00,25,14,1299,2018-04-14 00:00:00,2018-04
HXP,Zumba 10.00-10.50.Am,10:00:00,25,20,1299,2018-04-21 00:00:00,2018-04
HXP,Zumba 10.00-10.50.Am,10:00:00,25,24,1299,2018-04-28 00:00:00,2018-04
HXP,Zumba 10.00-10.50.Am,10:00:00,25,23,1299,2018-05-05 00:00:00,2018-05
HXP,Zumba 10.00-10.50.Am,10:00:00,25,25,1299,2018-05-12 00:00:00,2018-05
HXP,Zumba 10.00-10.50.Am,10:00:00,25,19,1299,2018-05-19 00:00:00,2018-05
HXP,Zumba 10.00-10.50.Am,10:00:00,25,17,1299,2018-05-26 00:00:00,2018-05
BRP,Zumba 12.45-1.45pm,12:45:00,35,17,1299,2018-04-04 00:00:00,2018-04
BRP,Zumba 12.45-1.45pm,12:45:00,35,14,1299,2018-04-11 00:00:00,2018-04
BRP,Zumba 12.45-1.45pm,12:45:00,35,19,1299,2018-04-25 00:00:00,2018-04
BRP,Zumba 12.45-1.45pm,12:45:00,35,18,1299,2018-05-02 00:00:00,2018-05
BRP,Zumba 12.45-1.45pm,12:45:00,35,14,1299,2018-05-09 00:00:00,2018-05
BRP,Zumba 12.45-1.45pm,12:45:00,35,12,1299,2018-05-16 00:00:00,2018-05
BRP,Zumba 12.45-1.45pm,12:45:00,35,12,1299,2018-05-23 00:00:00,2018-05
BRP,Zumba 12.45-1.45pm,12:45:00,35,15,1299,2018-05-30 00:00:00,2018-05
TSC,Zumba 6.00 - 7.00pm,18:00:00,35,14,1299,2018-04-12 00:00:00,2018-04
TSC,Zumba 6.00 - 7.00pm,18:00:00,35,8,1299,2018-04-19 00:00:00,2018-04
HXP,Zumba 6.15-7.15pm,18:15:00,25,25,1299,2018-04-03 00:00:00,2018-04
HXP,Zumba 6.15-7.15pm,18:15:00,25,24,1299,2018-04-10 00:00:00,2018-04
HXP,Zumba 6.15-7.15pm,18:15:00,25,26,1299,2018-04-17 00:00:00,2018-04
HXP,Zumba 6.15-7.15pm,18:15:00,25,25,1299,2018-04-24 00:00:00,2018-04
HXP,Zumba 6.15-7.15pm,18:15:00,25,25,1299,2018-05-01 00:00:00,2018-05
HXP,Zumba 6.15-7.15pm,18:15:00,25,25,1299,2018-05-08 00:00:00,2018-05
HXP,Zumba 6.15-7.15pm,18:15:00,25,25,1299,2018-05-15 00:00:00,2018-05
HXP,Zumba 6.15-7.15pm,18:15:00,25,25,1299,2018-05-22 00:00:00,2018-05
HXP,Zumba 6.15-7.15pm,18:15:00,25,23,1299,2018-05-29 00:00:00,2018-05
NBL,Zumba 9.30-10.30am,9:30:00,60,27,1299,2018-04-01 00:00:00,2018-04
NBL,Zumba 9.30-10.30am,9:30:00,60,24,1299,2018-04-08 00:00:00,2018-04
NBL,Zumba 9.30-10.30am,9:30:00,60,38,1299,2018-04-15 00:00:00,2018-04
NBL,Zumba 9.30-10.30am,9:30:00,60,25,1299,2018-04-22 00:00:00,2018-04
NBL,Zumba 9.30-10.30am,9:30:00,60,27,1299,2018-04-29 00:00:00,2018-04
NBL,Zumba 9.30-10.30am,9:30:00,60,20,1299,2018-05-06 00:00:00,2018-05
NBL,Zumba 9.30-10.30am,9:30:00,60,35,1299,2018-05-13 00:00:00,2018-05
NBL,Zumba 9.30-10.30am,9:30:00,60,21,1299,2018-05-20 00:00:00,2018-05
NBL,Zumba 9.30-10.30am,9:30:00,60,23,1299,2018-05-27 00:00:00,2018-05
NBL,Zumba Gold 1.45-2.45pm,13:45:00,60,20,1999,2018-04-05 00:00:00,2018-04
NBL,Zumba Gold 1.45-2.45pm,13:45:00,60,26,1999,2018-04-12 00:00:00,2018-04
NBL,Zumba Gold 1.45-2.45pm,13:45:00,60,10,1999,2018-04-19 00:00:00,2018-04
NBL,Zumba Gold 1.45-2.45pm,13:45:00,60,34,1999,2018-04-26 00:00:00,2018-04
NBL,Zumba Gold 1.45-2.45pm,13:45:00,60,17,1999,2018-05-03 00:00:00,2018-05
NBL,Zumba Gold 1.45-2.45pm,13:45:00,60,25,1999,2018-05-10 00:00:00,2018-05
NBL,Zumba Gold 1.45-2.45pm,13:45:00,60,17,1999,2018-05-17 00:00:00,2018-05
NBL,Zumba Gold 1.45-2.45pm,13:45:00,60,17,1999,2018-05-24 00:00:00,2018-05
NBL,Zumba Gold 1.45-2.45pm,13:45:00,60,23,1999,2018-05-31 00:00:00,2018-05
NBL,Zumba Gold 12.45-1.45pm,12:45:00,60,43,1999,2018-04-03 00:00:00,2018-04
NBL,Zumba Gold 12.45-1.45pm,12:45:00,60,41,1999,2018-04-10 00:00:00,2018-04
NBL,Zumba Gold 12.45-1.45pm,12:45:00,60,45,1999,2018-04-17 00:00:00,2018-04
NBL,Zumba Gold 12.45-1.45pm,12:45:00,60,39,1999,2018-04-24 00:00:00,2018-04
NBL,Zumba Gold 12.45-1.45pm,12:45:00,60,47,1999,2018-05-01 00:00:00,2018-05
NBL,Zumba Gold 12.45-1.45pm,12:45:00,60,42,1999,2018-05-08 00:00:00,2018-05
NBL,Zumba Gold 12.45-1.45pm,12:45:00,60,38,1999,2018-05-15 00:00:00,2018-05
NBL,Zumba Gold 12.45-1.45pm,12:45:00,60,39,1999,2018-05-22 00:00:00,2018-05
NBL,Zumba Gold 12.45-1.45pm,12:45:00,60,41,1999,2018-05-29 00:00:00,2018-05
BRP,20:20:20  9.30-10.30am,9:30:00,35,28,499,2018-06-01 00:00:00,2018-06
BRP,20:20:20  9.30-10.30am,9:30:00,35,35,499,2018-06-08 00:00:00,2018-06
BRP,20:20:20  9.30-10.30am,9:30:00,35,31,499,2018-06-15 00:00:00,2018-06
BRP,20:20:20  9.30-10.30am,9:30:00,35,32,499,2018-06-22 00:00:00,2018-06
BRP,20:20:20  9.30-10.30am,9:30:00,35,19,499,2018-06-29 00:00:00,2018-06
BRP,20:20:20  10-11 Am,10:00:00,35,25,499,2018-06-05 00:00:00,2018-06
BRP,20:20:20  10-11 Am,10:00:00,35,23,499,2018-06-12 00:00:00,2018-06
BRP,20:20:20  10-11 Am,10:00:00,35,21,499,2018-06-19 00:00:00,2018-06
BRP,20:20:20  10-11 Am,10:00:00,35,18,499,2018-06-26 00:00:00,2018-06
BRP,20:20:20  10.00-11.00am,10:00:00,35,19,499,2018-06-14 00:00:00,2018-06
BRP,20:20:20  10.00-11.00am,10:00:00,35,22,499,2018-06-21 00:00:00,2018-06
BRP,20:20:20  10.00-11.00am,10:00:00,35,18,499,2018-06-28 00:00:00,2018-06
BRP,Aerobics,19:30:00,35,24,799,2018-06-05 00:00:00,2018-06
BRP,Aerobics,19:30:00,35,25,799,2018-06-12 00:00:00,2018-06
BRP,Aerobics,19:30:00,35,19,799,2018-06-19 00:00:00,2018-06
BRP,Aerobics,19:30:00,35,15,799,2018-06-26 00:00:00,2018-06
BRP,Aerobics 6.00-7.00pm,18:00:00,35,35,799,2018-06-04 00:00:00,2018-06
BRP,Aerobics 6.00-7.00pm,18:00:00,35,32,799,2018-06-11 00:00:00,2018-06
BRP,Aerobics 6.00-7.00pm,18:00:00,35,31,799,2018-06-18 00:00:00,2018-06
BRP,Aerobics 6.00-7.00pm,18:00:00,35,24,799,2018-06-25 00:00:00,2018-06
BRP,Aqua Fit 2.45 -3.45pm,14:45:00,35,16,999,2018-06-06 00:00:00,2018-06
BRP,Aqua Fit 14.45pm,14:30:00,35,25,999,2018-06-13 00:00:00,2018-06
BRP,Aqua Fit 14.45pm,14:30:00,35,27,999,2018-06-20 00:00:00,2018-06
